0 ,'Right' ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,{'X': 0.7632508873939514, 'Y': 0.3599134087562561, 'Z': 3.8158273696353717e-07, 'Visibility': 0.0} ,{'X': 0.7336729764938354, 'Y': 0.3806770145893097, 'Z': -0.036324165761470795, 'Visibility': 0.0} ,{'X': 0.70008784532547, 'Y': 0.3780096471309662, 'Z': -0.052430037409067154, 'Visibility': 0.0} ,{'X': 0.6688975691795349, 'Y': 0.3631282150745392, 'Z': -0.06318660825490952, 'Visibility': 0.0} ,{'X': 0.6380809545516968, 'Y': 0.3513556718826294, 'Z': -0.07200352102518082, 'Visibility': 0.0} ,{'X': 0.6698662638664246, 'Y': 0.2758738100528717, 'Z': -0.0221796166151762, 'Visibility': 0.0} ,{'X': 0.6398862600326538, 'Y': 0.23156008124351501, 'Z': -0.0341486856341362, 'Visibility': 0.0} ,{'X': 0.6251212358474731, 'Y': 0.19995750486850739, 'Z': -0.04637492820620537, 'Visibility': 0.0} ,{'X': 0.6140215396881104, 'Y': 0.16799534857273102, 'Z': -0.055868349969387054, 'Visibility': 0.0} ,{'X': 0.6815303564071655, 'Y': 0.24342584609985352, 'Z': -0.012409181334078312, 'Visibility': 0.0} ,{'X': 0.6536465883255005, 'Y': 0.189590185880661, 'Z': -0.021138103678822517, 'Visibility': 0.0} ,{'X': 0.6400057077407837, 'Y': 0.15036556124687195, 'Z': -0.03146295249462128, 'Visibility': 0.0} ,{'X': 0.6298924088478088, 'Y': 0.11387479305267334, 'Z': -0.039915651082992554, 'Visibility': 0.0} ,{'X': 0.697991669178009, 'Y': 0.22698631882667542, 'Z': -0.007204625755548477, 'Visibility': 0.0} ,{'X': 0.676345944404602, 'Y': 0.17558905482292175, 'Z': -0.0167430117726326, 'Visibility': 0.0} ,{'X': 0.665282666683197, 'Y': 0.13963887095451355, 'Z': -0.026073642075061798, 'Visibility': 0.0} ,{'X': 0.655418336391449, 'Y': 0.1061122715473175, 'Z': -0.03333524242043495, 'Visibility': 0.0} ,{'X': 0.7185632586479187, 'Y': 0.21759149432182312, 'Z': -0.005594752728939056, 'Visibility': 0.0} ,{'X': 0.7056605815887451, 'Y': 0.17655470967292786, 'Z': -0.0145028717815876, 'Visibility': 0.0} ,{'X': 0.6983217597007751, 'Y': 0.1488378643989563, 'Z': -0.020992202684283257, 'Visibility': 0.0} ,{'X': 0.691077470779419, 'Y': 0.11980608105659485, 'Z': -0.026134883984923363, 'Visibility': 0.0} ,{'X': 0.4295556843280792, 'Y': 0.38343489170074463, 'Z': -0.5788751840591431, 'Visibility': 0.9999922513961792} ,{'X': 0.4498870074748993, 'Y': 0.3235670328140259, 'Z': -0.49013903737068176, 'Visibility': 0.9999828338623047} ,{'X': 0.4627419114112854, 'Y': 0.32650697231292725, 'Z': -0.4907384514808655, 'Visibility': 0.999981164932251} ,{'X': 0.475990891456604, 'Y': 0.3310040235519409, 'Z': -0.49070706963539124, 'Visibility': 0.9999861717224121} ,{'X': 0.400896817445755, 'Y': 0.3136395215988159, 'Z': -0.5348798036575317, 'Visibility': 0.9999884366989136} ,{'X': 0.3821384608745575, 'Y': 0.312915563583374, 'Z': -0.5356251001358032, 'Visibility': 0.9999868869781494} ,{'X': 0.3649985194206238, 'Y': 0.31327807903289795, 'Z': -0.5358190536499023, 'Visibility': 0.9999854564666748} ,{'X': 0.4780997037887573, 'Y': 0.36044347286224365, 'Z': -0.05944105610251427, 'Visibility': 0.999991774559021} ,{'X': 0.3335525393486023, 'Y': 0.34400200843811035, 'Z': -0.2614942491054535, 'Visibility': 0.999966025352478} ,{'X': 0.4517051577568054, 'Y': 0.45258617401123047, 'Z': -0.4103831648826599, 'Visibility': 0.9999850988388062} ,{'X': 0.3903953433036804, 'Y': 0.4549093246459961, 'Z': -0.47653496265411377, 'Visibility': 0.9999827146530151} ,{'X': 0.5641831159591675, 'Y': 0.6187147498130798, 'Z': 0.12845438718795776, 'Visibility': 0.9999569654464722} ,{'X': 0.2066253423690796, 'Y': 0.7281934022903442, 'Z': -0.17876090109348297, 'Visibility': 0.9994077682495117} ,{'X': 0.7534060478210449, 'Y': 0.6164460778236389, 'Z': -0.0393899530172348, 'Visibility': 0.9773732423782349} ,{'X': 0.048187196254730225, 'Y': 0.9225060343742371, 'Z': -0.557679295539856, 'Visibility': 0.5239422917366028} ,{'X': 0.7419865727424622, 'Y': 0.36363816261291504, 'Z': -0.356720507144928, 'Visibility': 0.9832125306129456} ,None ,{'X': 0.7176164984703064, 'Y': 0.2541646957397461, 'Z': -0.4369870722293854, 'Visibility': 0.9538127779960632} ,None ,{'X': 0.6794057488441467, 'Y': 0.21351492404937744, 'Z': -0.4336213767528534, 'Visibility': 0.9610363841056824} ,None ,{'X': 0.6737068295478821, 'Y': 0.2718394994735718, 'Z': -0.364698588848114, 'Visibility': 0.9473604559898376} ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None
1 ,'Left' ,{'X': 0.0981280654668808, 'Y': 0.376034677028656, 'Z': 2.908856231442769e-07, 'Visibility': 0.0} ,{'X': 0.1236695796251297, 'Y': 0.36979609727859497, 'Z': -0.013767082244157791, 'Visibility': 0.0} ,{'X': 0.1504940241575241, 'Y': 0.35049504041671753, 'Z': -0.020966708660125732, 'Visibility': 0.0} ,{'X': 0.17448529601097107, 'Y': 0.3379763960838318, 'Z': -0.027572790160775185, 'Visibility': 0.0} ,{'X': 0.1950811892747879, 'Y': 0.3381565809249878, 'Z': -0.03399684280157089, 'Visibility': 0.0} ,{'X': 0.148841992020607, 'Y': 0.28432396054267883, 'Z': -0.010638981126248837, 'Visibility': 0.0} ,{'X': 0.17007167637348175, 'Y': 0.2507612109184265, 'Z': -0.020285604521632195, 'Visibility': 0.0} ,{'X': 0.18301188945770264, 'Y': 0.23050454258918762, 'Z': -0.028603389859199524, 'Visibility': 0.0} ,{'X': 0.19422215223312378, 'Y': 0.21269263327121735, 'Z': -0.034567512571811676, 'Visibility': 0.0} ,{'X': 0.13283373415470123, 'Y': 0.2688412666320801, 'Z': -0.01086739543825388, 'Visibility': 0.0} ,{'X': 0.14745520055294037, 'Y': 0.22557055950164795, 'Z': -0.018421079963445663, 'Visibility': 0.0} ,{'X': 0.15535704791545868, 'Y': 0.19749560952186584, 'Z': -0.02537609077990055, 'Visibility': 0.0} ,{'X': 0.1616394817829132, 'Y': 0.17437657713890076, 'Z': -0.030239978805184364, 'Visibility': 0.0} ,{'X': 0.11490192264318466, 'Y': 0.2667997479438782, 'Z': -0.0129908611997962, 'Visibility': 0.0} ,{'X': 0.11821454763412476, 'Y': 0.2242462933063507, 'Z': -0.021187730133533478, 'Visibility': 0.0} ,{'X': 0.1204429417848587, 'Y': 0.19707202911376953, 'Z': -0.027758553624153137, 'Visibility': 0.0} ,{'X': 0.12363774329423904, 'Y': 0.17474207282066345, 'Z': -0.03191780298948288, 'Visibility': 0.0} ,{'X': 0.095643550157547, 'Y': 0.2763037383556366, 'Z': -0.016520874574780464, 'Visibility': 0.0} ,{'X': 0.08934125304222107, 'Y': 0.24518564343452454, 'Z': -0.024302421137690544, 'Visibility': 0.0} ,{'X': 0.08481438457965851, 'Y': 0.2249028980731964, 'Z': -0.0278055090457201, 'Visibility': 0.0} ,{'X': 0.08237897604703903, 'Y': 0.20528101921081543, 'Z': -0.029595214873552322, 'Visibility': 0.0} ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,{'X': 0.509142279624939, 'Y': 0.41699451208114624, 'Z': -0.8047892451286316, 'Visibility': 0.999998927116394} ,{'X': 0.5286368727684021, 'Y': 0.37984979152679443, 'Z': -0.763168454170227, 'Visibility': 0.9999934434890747} ,{'X': 0.5399807691574097, 'Y': 0.3827502131462097, 'Z': -0.7636419534683228, 'Visibility': 0.9999960660934448} ,{'X': 0.5509428977966309, 'Y': 0.38555142283439636, 'Z': -0.763601541519165, 'Visibility': 0.9999927282333374} ,{'X': 0.4952547550201416, 'Y': 0.37573325634002686, 'Z': -0.7642706632614136, 'Visibility': 0.9999971389770508} ,{'X': 0.4840381145477295, 'Y': 0.3764151334762573, 'Z': -0.7647417187690735, 'Visibility': 0.9999986886978149} ,{'X': 0.47157198190689087, 'Y': 0.3772570490837097, 'Z': -0.7649420499801636, 'Visibility': 0.9999973773956299} ,{'X': 0.5617810487747192, 'Y': 0.4000004529953003, 'Z': -0.48775479197502136, 'Visibility': 0.9999980926513672} ,{'X': 0.45162299275398254, 'Y': 0.39487090706825256, 'Z': -0.4895327091217041, 'Visibility': 0.9999980926513672} ,{'X': 0.5283805131912231, 'Y': 0.46888983249664307, 'Z': -0.6939170956611633, 'Visibility': 0.9999953508377075} ,{'X': 0.4849589467048645, 'Y': 0.4625251889228821, 'Z': -0.6977965831756592, 'Visibility': 0.9999963045120239} ,{'X': 0.6582083106040955, 'Y': 0.6071439981460571, 'Z': -0.3135736286640167, 'Visibility': 0.9999791383743286} ,{'X': 0.36064234375953674, 'Y': 0.6054824590682983, 'Z': -0.2962937653064728, 'Visibility': 0.9999624490737915} ,{'X': 0.8372220993041992, 'Y': 0.6214601993560791, 'Z': -0.6087749004364014, 'Visibility': 0.9847564101219177} ,{'X': 0.1825304925441742, 'Y': 0.6878426671028137, 'Z': -0.5810137391090393, 'Visibility': 0.7674779891967773} ,{'X': 0.8895665407180786, 'Y': 0.34266626834869385, 'Z': -1.0709738731384277, 'Visibility': 0.998342752456665} ,{'X': 0.11305102705955505, 'Y': 0.4076705574989319, 'Z': -1.0440375804901123, 'Visibility': 0.9991405010223389} ,{'X': 0.899688720703125, 'Y': 0.2509297728538513, 'Z': -1.163704514503479, 'Visibility': 0.9989069700241089} ,{'X': 0.0986323356628418, 'Y': 0.30036139488220215, 'Z': -1.1414463520050049, 'Visibility': 0.9995492100715637} ,{'X': 0.8581053018569946, 'Y': 0.22177648544311523, 'Z': -1.1634306907653809, 'Visibility': 0.9992150068283081} ,{'X': 0.14421409368515015, 'Y': 0.2807260751724243, 'Z': -1.1413547992706299, 'Visibility': 0.9996337890625} ,{'X': 0.8498764634132385, 'Y': 0.26423829793930054, 'Z': -1.083074688911438, 'Visibility': 0.9988964796066284} ,{'X': 0.15480968356132507, 'Y': 0.316627562046051, 'Z': -1.0616717338562012, 'Visibility': 0.9996757507324219} ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None
2 ,'Left' ,{'X': 0.2259131371974945, 'Y': 0.3232983350753784, 'Z': 2.5004652570714825e-07, 'Visibility': 0.0} ,{'X': 0.2557526230812073, 'Y': 0.3155196011066437, 'Z': -0.008796880021691322, 'Visibility': 0.0} ,{'X': 0.2841145992279053, 'Y': 0.2774937152862549, 'Z': -0.011495190672576427, 'Visibility': 0.0} ,{'X': 0.30624064803123474, 'Y': 0.24873751401901245, 'Z': -0.014948784373700619, 'Visibility': 0.0} ,{'X': 0.32970893383026123, 'Y': 0.23578715324401855, 'Z': -0.01833392307162285, 'Visibility': 0.0} ,{'X': 0.28685465455055237, 'Y': 0.2327713668346405, 'Z': 0.0025227752048522234, 'Visibility': 0.0} ,{'X': 0.30717799067497253, 'Y': 0.2070387601852417, 'Z': -0.0071495333686470985, 'Visibility': 0.0} ,{'X': 0.3246647119522095, 'Y': 0.19510170817375183, 'Z': -0.016233932226896286, 'Visibility': 0.0} ,{'X': 0.34072789549827576, 'Y': 0.1883011758327484, 'Z': -0.02265656180679798, 'Visibility': 0.0} ,{'X': 0.2749609053134918, 'Y': 0.21950989961624146, 'Z': 0.0004959302605129778, 'Visibility': 0.0} ,{'X': 0.2984204888343811, 'Y': 0.1879827231168747, 'Z': -0.008499983698129654, 'Visibility': 0.0} ,{'X': 0.3176807165145874, 'Y': 0.17569062113761902, 'Z': -0.016020935028791428, 'Visibility': 0.0} ,{'X': 0.3374484181404114, 'Y': 0.16870301961898804, 'Z': -0.02098279446363449, 'Visibility': 0.0} ,{'X': 0.2596886157989502, 'Y': 0.2149379402399063, 'Z': -0.004206847865134478, 'Visibility': 0.0} ,{'X': 0.2835460901260376, 'Y': 0.1786840558052063, 'Z': -0.016169356182217598, 'Visibility': 0.0} ,{'X': 0.3049060106277466, 'Y': 0.16978132724761963, 'Z': -0.022591890767216682, 'Visibility': 0.0} ,{'X': 0.3261011838912964, 'Y': 0.16765809059143066, 'Z': -0.025847377255558968, 'Visibility': 0.0} ,{'X': 0.24106238782405853, 'Y': 0.21665526926517487, 'Z': -0.009902873076498508, 'Visibility': 0.0} ,{'X': 0.26213422417640686, 'Y': 0.19176389276981354, 'Z': -0.021568724885582924, 'Visibility': 0.0} ,{'X': 0.28028610348701477, 'Y': 0.1883738785982132, 'Z': -0.026431506499648094, 'Visibility': 0.0} ,{'X': 0.29783159494400024, 'Y': 0.19062629342079163, 'Z': -0.028808994218707085, 'Visibility': 0.0} ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None ,{'X': 0.5412194728851318, 'Y': 0.3502740263938904, 'Z': -0.7002808451652527, 'Visibility': 0.9999426603317261} ,{'X': 0.5595501065254211, 'Y': 0.3063192367553711, 'Z': -0.6505159139633179, 'Visibility': 0.9996936321258545} ,{'X': 0.5733916759490967, 'Y': 0.3084980845451355, 'Z': -0.6511653661727905, 'Visibility': 0.9997557997703552} ,{'X': 0.5847024917602539, 'Y': 0.3118327260017395, 'Z': -0.6510582566261292, 'Visibility': 0.9996484518051147} ,{'X': 0.5239006280899048, 'Y': 0.3037722706794739, 'Z': -0.6479997038841248, 'Visibility': 0.9998656511306763} ,{'X': 0.5112919807434082, 'Y': 0.3028836250305176, 'Z': -0.6486908793449402, 'Visibility': 0.9999405145645142} ,{'X': 0.4984785318374634, 'Y': 0.3030027747154236, 'Z': -0.6492400765419006, 'Visibility': 0.9999217987060547} ,{'X': 0.5994019508361816, 'Y': 0.33600109815597534, 'Z': -0.36558884382247925, 'Visibility': 0.9998483657836914} ,{'X': 0.47670674324035645, 'Y': 0.32190942764282227, 'Z': -0.35162553191185, 'Visibility': 0.9999227523803711} ,{'X': 0.5589612126350403, 'Y': 0.4008678197860718, 'Z': -0.5876815319061279, 'Visibility': 0.9997391104698181} ,{'X': 0.5145323276519775, 'Y': 0.3950057625770569, 'Z': -0.5867235064506531, 'Visibility': 0.999840259552002} ,{'X': 0.6817914247512817, 'Y': 0.6036826968193054, 'Z': -0.18812760710716248, 'Visibility': 0.9996342658996582} ,{'X': 0.3569585084915161, 'Y': 0.5635078549385071, 'Z': -0.23493896424770355, 'Visibility': 0.9998729228973389} ,None ,{'X': 0.12392759323120117, 'Y': 0.6493521928787231, 'Z': -0.7527472972869873, 'Visibility': 0.6365790367126465} ,None ,{'X': 0.21752724051475525, 'Y': 0.32531172037124634, 'Z': -1.3725506067276, 'Visibility': 0.9888838529586792} ,None ,{'X': 0.252147376537323, 'Y': 0.23155097663402557, 'Z': -1.51276695728302, 'Visibility': 0.9930232763290405} ,None ,{'X': 0.283380389213562, 'Y': 0.23508505523204803, 'Z': -1.4610646963119507, 'Visibility': 0.9938220977783203} ,None ,{'X': 0.28331488370895386, 'Y': 0.2736695408821106, 'Z': -1.3710073232650757, 'Visibility': 0.9935300946235657} ,None ,None ,None ,None ,None ,None ,None ,None ,None ,None
