# f1,f2,f3,f4,f5,f6,f7,f8,sign
-7.166168689727783203e-01,-7.787150144577026367e-01,-5.248811244964599609e-01,-9.962761402130126953e-01,-9.793929457664489746e-01,-5.480093359947204590e-01,-4.723385572433471680e-01,5.460768222808837891e+00,7.000000000000000000e+00
5.346900224685668945e-01,-1.497419118881225586e+00,-1.096190571784973145e+00,5.085896492004394531e+00,-1.674314141273498535e+00,3.353829383850097656e-01,-1.283541440963745117e+00,-1.278305172920227051e+00,3.000000000000000000e+00
4.510701656341552734e+00,-1.307229995727539062e+00,-1.447985291481018066e+00,-9.030303955078125000e-01,-4.158984720706939697e-01,-4.996382594108581543e-01,-1.015401124954223633e+00,-1.940313220024108887e+00,0.000000000000000000e+00
-7.622517347335815430e-01,4.556195735931396484e-01,4.725731372833251953e+00,-9.694740772247314453e-01,-4.691497087478637695e-01,-2.040317535400390625e+00,-1.257547855377197266e+00,-1.277199387550354004e+00,2.000000000000000000e+00
-4.552999138832092285e-01,-9.339843988418579102e-01,-9.595453739166259766e-01,-1.538592934608459473e+00,-6.796131730079650879e-01,-1.477960348129272461e+00,6.399630546569824219e+00,-6.278746128082275391e-01,6.000000000000000000e+00
-5.365450978279113770e-01,-7.164125442504882812e-01,-1.885590076446533203e+00,9.154883623123168945e-01,-1.166765093803405762e+00,5.379467964172363281e+00,-1.107918858528137207e+00,-1.219955086708068848e+00,5.000000000000000000e+00
-1.331681847572326660e+00,5.542361259460449219e+00,8.996665477752685547e-01,-1.146868467330932617e+00,-5.757793188095092773e-01,-9.616852402687072754e-01,-1.090550303459167480e+00,-8.837638497352600098e-01,1.000000000000000000e+00
5.008550882339477539e-01,-1.652251005172729492e+00,-1.255449414253234863e+00,5.331990242004394531e+00,-1.778254866600036621e+00,4.169289469718933105e-01,-1.678449511528015137e+00,-1.202091336250305176e+00,3.000000000000000000e+00
-7.518996000289916992e-01,-1.005408644676208496e+00,-7.834204435348510742e-01,-1.350702047348022461e+00,-9.343702793121337891e-01,-5.050646662712097168e-01,-3.083439469337463379e-01,6.186766147613525391e+00,7.000000000000000000e+00
-3.615349233150482178e-01,-4.772630929946899414e-01,-2.322798669338226318e-01,-1.524849414825439453e+00,5.216348171234130859e+00,-2.038142204284667969e+00,-8.887894153594970703e-01,-1.632033705711364746e+00,4.000000000000000000e+00
-7.715300917625427246e-01,-9.501937627792358398e-01,-7.488969564437866211e-01,-1.289525032043457031e+00,-9.266052246093750000e-01,-5.552043318748474121e-01,-3.180517554283142090e-01,6.196653842926025391e+00,7.000000000000000000e+00
-1.457022905349731445e+00,5.557950973510742188e+00,9.996563196182250977e-01,-1.131377458572387695e+00,-4.955943226814270020e-01,-9.705603718757629395e-01,-9.514038562774658203e-01,-1.040160298347473145e+00,1.000000000000000000e+00
4.731987416744232178e-01,-1.581997871398925781e+00,-1.170308113098144531e+00,5.398341655731201172e+00,-1.841558575630187988e+00,4.329554438591003418e-01,-1.545943737030029297e+00,-1.221373677253723145e+00,3.000000000000000000e+00
4.296872913837432861e-01,-8.839432001113891602e-01,3.386865854263305664e-01,-1.374159097671508789e+00,4.479405403137207031e+00,-2.005997180938720703e+00,-1.230270743370056152e+00,-1.453081369400024414e+00,4.000000000000000000e+00
4.579692184925079346e-01,-1.397159814834594727e+00,-1.004522562026977539e+00,4.969588756561279297e+00,-1.660040020942687988e+00,3.160039186477661133e-01,-1.236040830612182617e+00,-1.234245896339416504e+00,3.000000000000000000e+00
5.415254116058349609e+00,-2.179138898849487305e+00,-1.601400256156921387e+00,4.886685907840728760e-01,-6.761494874954223633e-01,-7.478801608085632324e-01,-1.352674126625061035e+00,-2.342748880386352539e+00,0.000000000000000000e+00
-1.106749773025512695e+00,-9.826773405075073242e-01,-6.180691123008728027e-01,-9.631252288818359375e-01,-1.029163002967834473e+00,-2.748805880546569824e-01,-7.758453488349914551e-02,5.535961627960205078e+00,7.000000000000000000e+00
3.834242582321166992e+00,-1.439493536949157715e+00,-1.291148543357849121e+00,-1.001921653747558594e+00,1.409465223550796509e-01,-8.301308155059814453e-01,-5.514654517173767090e-01,-1.759958863258361816e+00,0.000000000000000000e+00
-1.385978579521179199e+00,5.510046958923339844e+00,1.446572542190551758e+00,-1.518431186676025391e+00,-5.394363999366760254e-01,-6.960980296134948730e-01,-6.894003152847290039e-01,-7.358557581901550293e-01,1.000000000000000000e+00
-5.840226411819458008e-01,-8.450506925582885742e-01,-1.086671829223632812e+00,-1.319221854209899902e+00,-6.062023639678955078e-01,-1.133631229400634766e+00,6.201926231384277344e+00,-5.631864070892333984e-01,6.000000000000000000e+00
-2.950970530509948730e-01,-7.694288492202758789e-01,-4.057810008525848389e-01,-1.192919969558715820e+00,4.522230625152587891e+00,-1.557577610015869141e+00,-4.203339815139770508e-01,-6.723797917366027832e-01,4.000000000000000000e+00
-1.497802257537841797e+00,5.463217735290527344e+00,9.817456007003784180e-01,-1.111950039863586426e+00,-4.402810335159301758e-01,-9.570186734199523926e-01,-8.969796895980834961e-01,-9.992962479591369629e-01,1.000000000000000000e+00
-1.458886981010437012e+00,5.571927547454833984e+00,9.692262411117553711e-01,-1.171778917312622070e+00,-5.044757723808288574e-01,-9.806135296821594238e-01,-9.834261536598205566e-01,-9.524762034416198730e-01,1.000000000000000000e+00
-1.541076779365539551e+00,5.613427162170410156e+00,1.245614767074584961e+00,-1.510326027870178223e+00,-5.145870447158813477e-01,-8.173285126686096191e-01,-6.336674690246582031e-01,-8.037003874778747559e-01,1.000000000000000000e+00
1.395063847303390503e-02,-6.006398797035217285e-01,-2.634442448616027832e-01,-1.791362643241882324e+00,5.616903305053710938e+00,-2.392052173614501953e+00,-1.204700469970703125e+00,-1.740397572517395020e+00,4.000000000000000000e+00
4.906033575534820557e-01,-1.412092208862304688e+00,-1.007154941558837891e+00,5.013371944427490234e+00,-1.683599829673767090e+00,3.133014440536499023e-01,-1.280535459518432617e+00,-1.221689105033874512e+00,3.000000000000000000e+00
-7.686045169830322266e-01,-7.334002256393432617e-01,-7.098672986030578613e-01,-1.141192913055419922e+00,-8.628677129745483398e-01,-6.366069912910461426e-01,-4.132418632507324219e-01,5.908079147338867188e+00,7.000000000000000000e+00
5.305892467498779297e+00,-2.114924430847167969e+00,-1.560422420501708984e+00,5.735983848571777344e-01,-7.069050073623657227e-01,-7.437164187431335449e-01,-1.336640715599060059e+00,-2.342097282409667969e+00,0.000000000000000000e+00
-9.835155010223388672e-01,3.713176250457763672e-01,5.351355075836181641e+00,-1.030650973320007324e+00,-5.027261376380920410e-01,-2.283138990402221680e+00,-1.074084639549255371e+00,-1.387066721916198730e+00,2.000000000000000000e+00
-6.112611293792724609e-01,-7.706792354583740234e-01,-1.041354060173034668e+00,-1.446725130081176758e+00,-6.346369981765747070e-01,-1.113415718078613281e+00,6.028362751007080078e+00,-7.840986847877502441e-01,6.000000000000000000e+00
9.360226988792419434e-01,-9.757655858993530273e-01,-2.177227139472961426e-01,-1.868370294570922852e+00,4.938315391540527344e+00,-2.573945045471191406e+00,-1.356607794761657715e+00,-2.050616264343261719e+00,4.000000000000000000e+00
4.969410598278045654e-01,-1.611187934875488281e+00,-1.201519250869750977e+00,5.398843288421630859e+00,-1.838861107826232910e+00,4.379599094390869141e-01,-1.574607133865356445e+00,-1.211043715476989746e+00,3.000000000000000000e+00
-2.078781127929687500e-01,-3.671185076236724854e-01,-2.180694341659545898e-01,-1.525517225265502930e+00,5.272081851959228516e+00,-2.005640268325805664e+00,-1.186044692993164062e+00,-1.193433284759521484e+00,4.000000000000000000e+00
-3.708702921867370605e-01,-6.343654990196228027e-01,-4.420610368251800537e-01,-1.313613295555114746e+00,4.875843048095703125e+00,-1.682224750518798828e+00,-6.124327182769775391e-01,-1.072396397590637207e+00,4.000000000000000000e+00
2.967188835144042969e+00,-1.472929954528808594e+00,-1.309370040893554688e+00,-1.720414400100708008e+00,1.253679394721984863e+00,-1.439565181732177734e+00,4.537676572799682617e-01,-1.760302543640136719e+00,0.000000000000000000e+00
-5.331525802612304688e-01,-7.095988392829895020e-01,-1.798546910285949707e+00,9.200763702392578125e-01,-1.209581971168518066e+00,5.330938816070556641e+00,-1.058995366096496582e+00,-1.134685754776000977e+00,5.000000000000000000e+00
-8.692378401756286621e-01,4.793770015239715576e-01,5.050193309783935547e+00,-8.558663129806518555e-01,-6.342957019805908203e-01,-1.982531070709228516e+00,-1.312039732933044434e+00,-1.514488577842712402e+00,2.000000000000000000e+00
5.018603801727294922e-01,-1.127767086029052734e+00,-7.888056039810180664e-01,4.148689270019531250e+00,-1.194565653800964355e+00,4.541215896606445312e-01,-9.244352579116821289e-01,-1.337370038032531738e+00,3.000000000000000000e+00
4.987707614898681641e+00,-1.953344821929931641e+00,-1.456105709075927734e+00,1.090667769312858582e-01,-5.628100633621215820e-01,-7.260605096817016602e-01,-1.122907280921936035e+00,-2.239418029785156250e+00,0.000000000000000000e+00
-7.950022220611572266e-01,-1.211208105087280273e+00,-4.767718017101287842e-01,-1.101405024528503418e+00,-1.028408169746398926e+00,-4.633809924125671387e-01,-4.629522562026977539e-01,5.821454048156738281e+00,6.000000000000000000e+00
3.319139003753662109e+00,-1.017911672592163086e+00,-1.026062369346618652e+00,-8.054187297821044922e-01,-7.581753283739089966e-02,-8.871976733207702637e-01,-7.330257892608642578e-01,-1.288693904876708984e+00,0.000000000000000000e+00
-4.721153974533081055e-01,-9.206138849258422852e-01,-8.507595062255859375e-01,-1.515896081924438477e+00,-7.054525613784790039e-01,-1.459569931030273438e+00,6.469579219818115234e+00,-5.837775468826293945e-01,6.000000000000000000e+00
-1.592584609985351562e+00,5.616814613342285156e+00,1.215404748916625977e+00,-1.516801834106445312e+00,-4.919838309288024902e-01,-9.462353587150573730e-01,-6.116165518760681152e-01,-9.245548844337463379e-01,1.000000000000000000e+00
-1.375487446784973145e+00,5.593115806579589844e+00,9.909029006958007812e-01,-1.131988525390625000e+00,-4.699293673038482666e-01,-1.029766201972961426e+00,-1.121444821357727051e+00,-8.587067723274230957e-01,1.000000000000000000e+00
-1.390652179718017578e+00,5.609223365783691406e+00,9.365679025650024414e-01,-1.221775889396667480e+00,-5.443369746208190918e-01,-9.661977887153625488e-01,-1.037813067436218262e+00,-8.829721212387084961e-01,1.000000000000000000e+00
-1.298821926116943359e+00,5.247598171234130859e+00,1.118133425712585449e+00,-1.037370204925537109e+00,-6.923598051071166992e-01,-8.477084040641784668e-01,-1.098113656044006348e+00,-8.424409031867980957e-01,1.000000000000000000e+00
-2.664119005203247070e-01,-1.042330503463745117e+00,-8.123083710670471191e-01,-1.555163741111755371e+00,-7.507041692733764648e-01,-1.696634531021118164e+00,6.404545783996582031e+00,-6.650984883308410645e-01,6.000000000000000000e+00
-8.688131570816040039e-01,-5.903308391571044922e-01,-1.314605355262756348e+00,6.813036799430847168e-01,-1.033758401870727539e+00,4.599420547485351562e+00,-7.131507992744445801e-01,-9.514274001121520996e-01,5.000000000000000000e+00
-1.459889650344848633e+00,5.534996986389160156e+00,9.813081026077270508e-01,-1.159739971160888672e+00,-4.942214488983154297e-01,-9.724974036216735840e-01,-9.194679260253906250e-01,-1.041332244873046875e+00,1.000000000000000000e+00
-1.013689398765563965e+00,5.370040535926818848e-01,5.232333660125732422e+00,-1.133063077926635742e+00,-5.571993589401245117e-01,-2.279129743576049805e+00,-1.048500180244445801e+00,-1.629794716835021973e+00,2.000000000000000000e+00
4.325355887413024902e-01,-1.539547920227050781e+00,-1.104147434234619141e+00,5.209256649017333984e+00,-1.722529530525207520e+00,3.477776050567626953e-01,-1.468039393424987793e+00,-1.220161080360412598e+00,3.000000000000000000e+00
-8.263526558876037598e-01,-2.979177832603454590e-01,-2.611825466156005859e-01,-4.181957840919494629e-01,-1.104213595390319824e+00,-4.623830914497375488e-01,-5.891274809837341309e-01,4.016884803771972656e+00,7.000000000000000000e+00
5.007901668548583984e+00,-1.943099498748779297e+00,-1.141647338867187500e+00,5.645014047622680664e-01,-3.608073294162750244e-01,-1.162228107452392578e+00,-1.578980445861816406e+00,-2.197677135467529297e+00,0.000000000000000000e+00
5.502689480781555176e-01,-1.673865318298339844e+00,-1.231211304664611816e+00,5.319272994995117188e+00,-1.758846879005432129e+00,3.914708495140075684e-01,-1.596924781799316406e+00,-1.145502090454101562e+00,3.000000000000000000e+00
2.977690100669860840e-01,-1.216208219528198242e+00,-8.152281641960144043e-01,4.657174587249755859e+00,-1.632060647010803223e+00,9.938333928585052490e-02,-1.184656143188476562e+00,-1.030066013336181641e+00,3.000000000000000000e+00
-2.255178391933441162e-01,-4.108555912971496582e-01,-1.863536834716796875e-01,-1.556096792221069336e+00,5.282430648803710938e+00,-2.023601770401000977e+00,-1.160404562950134277e+00,-1.236078143119812012e+00,4.000000000000000000e+00
5.114495158195495605e-01,-1.614222645759582520e+00,-1.185308456420898438e+00,5.298925399780273438e+00,-1.766826391220092773e+00,4.000479578971862793e-01,-1.553630948066711426e+00,-1.204494595527648926e+00,3.000000000000000000e+00
-1.097587466239929199e+00,-1.007367968559265137e+00,-5.488341450691223145e-01,-9.476642608642578125e-01,-1.063152313232421875e+00,-3.010607361793518066e-01,-9.120285511016845703e-02,5.537412166595458984e+00,7.000000000000000000e+00
4.932737350463867188e-01,-1.677263975143432617e+00,-1.266299247741699219e+00,5.475299835205078125e+00,-1.834997773170471191e+00,4.180030822753906250e-01,-1.729999661445617676e+00,-1.156666398048400879e+00,3.000000000000000000e+00
1.688449859619140625e+00,-1.145913004875183105e+00,-3.485853374004364014e-01,-1.586135387420654297e+00,4.189146995544433594e+00,-2.374735832214355469e+00,-1.685382485389709473e+00,-2.224495410919189453e+00,4.000000000000000000e+00
-9.702100753784179688e-01,4.280011951923370361e-01,5.174166202545166016e+00,-1.044382095336914062e+00,-5.386300086975097656e-01,-2.182891607284545898e+00,-1.105224609375000000e+00,-1.424404859542846680e+00,2.000000000000000000e+00
5.176647663116455078e+00,-1.977170228958129883e+00,-1.469035506248474121e+00,3.474508970975875854e-02,-4.438583850860595703e-01,-7.393131852149963379e-01,-1.331682085990905762e+00,-2.213510036468505859e+00,0.000000000000000000e+00
-4.726096987724304199e-01,-1.113332748413085938e+00,-8.201713562011718750e-01,-1.451678752899169922e+00,-9.471578598022460938e-01,-6.440839767456054688e-01,-3.681403398513793945e-01,5.894267082214355469e+00,7.000000000000000000e+00
-7.513948678970336914e-01,-1.005174398422241211e+00,-7.077142000198364258e-01,-1.236791729927062988e+00,-9.203368425369262695e-01,-4.974089264869689941e-01,-2.827481627464294434e-01,5.882940292358398438e+00,7.000000000000000000e+00
-9.538369178771972656e-01,4.362983107566833496e-01,5.527192592620849609e+00,-1.026089429855346680e+00,-5.920112133026123047e-01,-2.388984441757202148e+00,-8.093329668045043945e-01,-1.446038007736206055e+00,2.000000000000000000e+00
-5.398119688034057617e-01,-8.149850368499755859e-01,-1.117220163345336914e+00,-1.118814110755920410e+00,-6.004337668418884277e-01,-8.233929276466369629e-01,5.693813323974609375e+00,-7.822090983390808105e-01,6.000000000000000000e+00
-5.567733049392700195e-01,-8.598009347915649414e-01,-1.139195561408996582e+00,-1.064394712448120117e+00,-5.602412819862365723e-01,-7.963227629661560059e-01,5.614253997802734375e+00,-7.133964896202087402e-01,6.000000000000000000e+00
-7.821086645126342773e-01,-8.657062053680419922e-01,-6.888173222541809082e-01,-1.192091703414916992e+00,-9.348157644271850586e-01,-6.033455729484558105e-01,-3.659866452217102051e-01,6.130819320678710938e+00,7.000000000000000000e+00
4.918807148933410645e-01,-1.665285468101501465e+00,-1.269887804985046387e+00,5.457503795623779297e+00,-1.822856783866882324e+00,4.248020052909851074e-01,-1.720191001892089844e+00,-1.166583895683288574e+00,3.000000000000000000e+00
-3.592607378959655762e-01,-9.464384317398071289e-01,-8.454968333244323730e-01,-1.454069972038269043e+00,-7.491719126701354980e-01,-1.417519092559814453e+00,6.331141948699951172e+00,-6.025787591934204102e-01,6.000000000000000000e+00
5.329780101776123047e+00,-2.127577304840087891e+00,-1.574902176856994629e+00,4.152796864509582520e-01,-6.275041103363037109e-01,-7.524229288101196289e-01,-1.300472021102905273e+00,-2.343998432159423828e+00,0.000000000000000000e+00
9.728381037712097168e-01,-1.027145624160766602e+00,-1.848518550395965576e-01,-1.832246780395507812e+00,4.943205833435058594e+00,-2.679267883300781250e+00,-1.359833121299743652e+00,-2.116596221923828125e+00,4.000000000000000000e+00
-9.558315873146057129e-01,4.619199633598327637e-01,5.519241809844970703e+00,-1.016508698463439941e+00,-5.827845335006713867e-01,-2.389307737350463867e+00,-7.153414487838745117e-01,-1.430291771888732910e+00,2.000000000000000000e+00
4.874589443206787109e+00,-2.016177415847778320e+00,-1.481398463249206543e+00,-1.918431520462036133e-01,-4.814413189888000488e-01,-5.046622753143310547e-01,-1.176160931587219238e+00,-1.993779301643371582e+00,0.000000000000000000e+00
4.690917491912841797e+00,-1.619895696640014648e+00,-1.437965035438537598e+00,-6.692768335342407227e-01,-5.152603983879089355e-01,-4.670354723930358887e-01,-9.427644610404968262e-01,-2.020722866058349609e+00,0.000000000000000000e+00
-7.383341193199157715e-01,-6.365587711334228516e-01,-1.377419114112854004e+00,6.650326848030090332e-01,-1.036888837814331055e+00,4.683945655822753906e+00,-7.489135265350341797e-01,-9.687353968620300293e-01,5.000000000000000000e+00
-7.367295026779174805e-01,-7.123439311981201172e-01,-6.756556630134582520e-01,-1.107503414154052734e+00,-8.876883983612060547e-01,-6.333248019218444824e-01,-4.364773631095886230e-01,5.750866413116455078e+00,7.000000000000000000e+00
-1.434594869613647461e+00,5.615503311157226562e+00,1.130873918533325195e+00,-1.137825012207031250e+00,-4.976822733879089355e-01,-9.045661091804504395e-01,-1.090746045112609863e+00,-8.763973116874694824e-01,1.000000000000000000e+00
-8.578446507453918457e-01,-9.450280666351318359e-01,-7.479537725448608398e-01,-1.239279508590698242e+00,-9.408813714981079102e-01,-4.766819477081298828e-01,-2.618967294692993164e-01,6.120863437652587891e+00,7.000000000000000000e+00
-5.532823503017425537e-02,-9.754674434661865234e-01,-8.530033826828002930e-01,-1.653462648391723633e+00,-6.934062242507934570e-01,-1.601465344429016113e+00,5.926793575286865234e+00,-8.048556447029113770e-01,6.000000000000000000e+00
-4.903413057327270508e-01,-7.263506054878234863e-01,-1.811259865760803223e+00,7.957184314727783203e-01,-1.198009848594665527e+00,5.315611839294433594e+00,-1.097298145294189453e+00,-1.098382830619812012e+00,5.000000000000000000e+00
-3.589200675487518311e-01,-6.549608111381530762e-01,-1.604066252708435059e+00,5.353508591651916504e-01,-9.910570383071899414e-01,4.739115715026855469e+00,-9.490934610366821289e-01,-8.249441981315612793e-01,5.000000000000000000e+00
-1.027981281280517578e+00,6.275218725204467773e-01,5.037794589996337891e+00,-1.187359809875488281e+00,-4.243530631065368652e-01,-2.244134426116943359e+00,-1.097493052482604980e+00,-1.798936486244201660e+00,2.000000000000000000e+00
-4.790878295898437500e-01,-9.483105540275573730e-01,-9.862077236175537109e-01,-1.614667773246765137e+00,-6.094148159027099609e-01,-1.566732883453369141e+00,6.486315727233886719e+00,-7.049146294593811035e-01,6.000000000000000000e+00
6.207925677299499512e-01,-1.641335606575012207e+00,-1.201048254966735840e+00,5.131963253021240234e+00,-1.695703387260437012e+00,3.748673796653747559e-01,-1.429802894592285156e+00,-1.220439553260803223e+00,3.000000000000000000e+00
6.071077585220336914e-01,-1.122189998626708984e+00,-7.332889437675476074e-01,4.035052299499511719e+00,-1.262802004814147949e+00,4.439646601676940918e-01,-1.046123623847961426e+00,-1.393511176109313965e+00,3.000000000000000000e+00
-5.662097930908203125e-01,-7.533320188522338867e-01,-1.086546421051025391e+00,-1.222530603408813477e+00,-6.409761905670166016e-01,-9.117248654365539551e-01,5.853250026702880859e+00,-6.967545747756958008e-01,6.000000000000000000e+00
7.486497610807418823e-02,-6.082283854484558105e-01,-2.723118960857391357e-01,-1.775621771812438965e+00,5.605378150939941406e+00,-2.425729513168334961e+00,-1.243645429611206055e+00,-1.737426877021789551e+00,4.000000000000000000e+00
-1.058114767074584961e+00,5.769315958023071289e-01,5.438084125518798828e+00,-1.246665120124816895e+00,-5.181227922439575195e-01,-2.463979244232177734e+00,-8.979963660240173340e-01,-1.652740001678466797e+00,2.000000000000000000e+00
-3.859952986240386963e-01,-1.002547621726989746e+00,-9.231442213058471680e-01,-1.595387697219848633e+00,-6.694759130477905273e-01,-1.618041992187500000e+00,6.510861396789550781e+00,-6.941615939140319824e-01,6.000000000000000000e+00
7.690453529357910156e-01,1.373445093631744385e-01,-2.484611570835113525e-01,1.803756713867187500e+00,-7.077690362930297852e-01,7.663980126380920410e-02,-1.157613873481750488e+00,-2.987433671951293945e-01,0.000000000000000000e+00
4.976213932037353516e+00,-1.740337371826171875e+00,-1.428791999816894531e+00,-3.229849040508270264e-01,-5.961170196533203125e-01,-6.722362637519836426e-01,-1.141935706138610840e+00,-2.225236415863037109e+00,0.000000000000000000e+00
-1.070420980453491211e+00,6.358472704887390137e-01,5.395745754241943359e+00,-1.363524436950683594e+00,-4.474289715290069580e-01,-2.509147405624389648e+00,-8.112522959709167480e-01,-1.729609966278076172e+00,2.000000000000000000e+00
4.959134101867675781e+00,-1.868774890899658203e+00,-1.373057842254638672e+00,-2.274823188781738281e-01,-3.233527541160583496e-01,-6.608715057373046875e-01,-1.268802762031555176e+00,-2.047798871994018555e+00,0.000000000000000000e+00
-7.208833694458007812e-01,-7.687175273895263672e-01,-6.975187659263610840e-01,-1.164777278900146484e+00,-8.502709269523620605e-01,-6.615234017372131348e-01,-4.466421604156494141e-01,5.938711643218994141e+00,7.000000000000000000e+00
-8.818101286888122559e-01,3.822907209396362305e-01,5.126639366149902344e+00,-9.830539226531982422e-01,-6.441617012023925781e-01,-2.105113506317138672e+00,-1.137025833129882812e+00,-1.349582552909851074e+00,2.000000000000000000e+00
-9.432486891746520996e-01,4.656273722648620605e-01,5.102025508880615234e+00,-1.015127658843994141e+00,-5.835536122322082520e-01,-2.119000196456909180e+00,-1.176790237426757812e+00,-1.433985352516174316e+00,2.000000000000000000e+00
1.409130990505218506e-01,-9.060409069061279297e-01,-5.971909761428833008e-01,4.134227275848388672e+00,-1.697834134101867676e+00,5.003044605255126953e-01,-8.158881068229675293e-01,-1.019840836524963379e+00,5.000000000000000000e+00
-1.445200324058532715e+00,5.661883354187011719e+00,1.136034369468688965e+00,-1.156711339950561523e+00,-5.276170372962951660e-01,-9.145556092262268066e-01,-1.061498045921325684e+00,-9.247531294822692871e-01,1.000000000000000000e+00
1.658239126205444336e+00,-7.106054425239562988e-01,-2.814248800277709961e-01,-1.587345123291015625e+00,3.990830898284912109e+00,-2.150335550308227539e+00,-1.843973994255065918e+00,-2.129969596862792969e+00,4.000000000000000000e+00
-3.882587850093841553e-01,-1.062212824821472168e+00,-8.701393604278564453e-01,-1.778358221054077148e+00,-6.399755477905273438e-01,-1.892214536666870117e+00,6.521458625793457031e+00,-7.244116663932800293e-01,6.000000000000000000e+00
4.831797122955322266e+00,-1.859734177589416504e+00,-1.327623009681701660e+00,1.713407486677169800e-01,-2.803554236888885498e-01,-8.125144839286804199e-01,-1.364342570304870605e+00,-2.117001056671142578e+00,0.000000000000000000e+00
5.083389282226562500e-01,-1.585823059082031250e+00,-1.168899416923522949e+00,5.278528213500976562e+00,-1.774252295494079590e+00,3.931859135627746582e-01,-1.511037468910217285e+00,-1.204522848129272461e+00,3.000000000000000000e+00
-4.903571605682373047e-01,-7.114491462707519531e-01,-1.768391489982604980e+00,7.943114042282104492e-01,-1.220017552375793457e+00,5.289582729339599609e+00,-1.073544025421142578e+00,-1.072664618492126465e+00,5.000000000000000000e+00
-1.458487153053283691e+00,5.456114768981933594e+00,9.167619943618774414e-01,-1.078698754310607910e+00,-4.745058417320251465e-01,-9.678400158882141113e-01,-9.391225576400756836e-01,-1.010239958763122559e+00,1.000000000000000000e+00
4.400677680969238281e+00,-1.967712879180908203e+00,-1.208883643150329590e+00,-1.791256964206695557e-01,5.494918227195739746e-01,-1.179726123809814453e+00,-1.398633837699890137e+00,-1.915423870086669922e+00,4.000000000000000000e+00
-5.836921930313110352e-01,-8.075791597366333008e-01,-9.769003987312316895e-01,-1.519863486289978027e+00,-6.623812317848205566e-01,-1.243949174880981445e+00,6.208105087280273438e+00,-7.736768722534179688e-01,6.000000000000000000e+00
5.114448070526123047e-01,-1.571608543395996094e+00,-1.152702927589416504e+00,5.225778102874755859e+00,-1.724421381950378418e+00,3.674063682556152344e-01,-1.453133583068847656e+00,-1.227118611335754395e+00,3.000000000000000000e+00
5.548174977302551270e-01,-1.571239233016967773e+00,-1.155769705772399902e+00,5.110540866851806641e+00,-1.675137519836425781e+00,3.559465408325195312e-01,-1.365623116493225098e+00,-1.249139070510864258e+00,3.000000000000000000e+00
5.136135220527648926e-01,-1.678452134132385254e+00,-1.264698505401611328e+00,5.438292026519775391e+00,-1.804453253746032715e+00,4.061970710754394531e-01,-1.662267684936523438e+00,-1.147763609886169434e+00,3.000000000000000000e+00
-1.076639771461486816e+00,5.868453979492187500e-01,5.442525386810302734e+00,-1.295783400535583496e+00,-5.704416036605834961e-01,-2.465220451354980469e+00,-8.527678847312927246e-01,-1.653879523277282715e+00,2.000000000000000000e+00
-5.207746624946594238e-01,-7.329733967781066895e-01,-1.834588885307312012e+00,7.994691133499145508e-01,-1.145934224128723145e+00,5.336500167846679688e+00,-1.100084066390991211e+00,-1.166343927383422852e+00,5.000000000000000000e+00
-1.471685171127319336e+00,5.420600414276123047e+00,1.436730504035949707e+00,-1.617511987686157227e+00,-4.241726100444793701e-01,-7.290158867835998535e-01,-6.917698383331298828e-01,-5.620990395545959473e-01,1.000000000000000000e+00
-1.001664161682128906e+00,4.705359339714050293e-01,5.427946090698242188e+00,-1.082194089889526367e+00,-5.565468072891235352e-01,-2.352940082550048828e+00,-9.580277204513549805e-01,-1.457188963890075684e+00,2.000000000000000000e+00
-9.432255029678344727e-01,4.086744189262390137e-01,5.273555755615234375e+00,-1.004206895828247070e+00,-5.757539272308349609e-01,-2.219256162643432617e+00,-1.091982364654541016e+00,-1.435909986495971680e+00,2.000000000000000000e+00
-7.815839648246765137e-01,-7.773207426071166992e-01,-6.984541416168212891e-01,-1.162174701690673828e+00,-9.077035188674926758e-01,-6.252427697181701660e-01,-3.854779005050659180e-01,6.061418056488037109e+00,7.000000000000000000e+00
-4.429099708795547485e-02,-4.976080656051635742e-01,-2.439810037612915039e-01,-1.737624049186706543e+00,5.504884719848632812e+00,-2.246068954467773438e+00,-1.165936946868896484e+00,-1.527098536491394043e+00,4.000000000000000000e+00
-5.787228941917419434e-01,-7.008773088455200195e-01,-1.772708058357238770e+00,9.143511652946472168e-01,-1.219930648803710938e+00,5.320848464965820312e+00,-1.035594701766967773e+00,-1.174575090408325195e+00,5.000000000000000000e+00
5.342293262481689453e+00,-2.080123186111450195e+00,-1.499923586845397949e+00,4.989240169525146484e-01,-6.525478363037109375e-01,-7.937383651733398438e-01,-1.316331744194030762e+00,-2.381664276123046875e+00,0.000000000000000000e+00
-8.590813875198364258e-01,-5.724918842315673828e-01,-1.834679603576660156e+00,1.179906964302062988e+00,-1.244170665740966797e+00,5.076763153076171875e+00,-1.113523840904235840e+00,-1.089333415031433105e+00,5.000000000000000000e+00
1.742567121982574463e-01,-6.397825479507446289e-01,-1.964112520217895508e-01,-1.627145528793334961e+00,5.377761363983154297e+00,-2.220481157302856445e+00,-1.240585207939147949e+00,-1.412435650825500488e+00,4.000000000000000000e+00
-6.899359077215194702e-02,-6.613651514053344727e-01,-2.669272124767303467e-01,-1.803982019424438477e+00,5.547449111938476562e+00,-2.351040840148925781e+00,-1.002749562263488770e+00,-1.847364544868469238e+00,4.000000000000000000e+00
